Term,Hits,Is Target ?
q6usk2,1,FALSE
,,
q6uu98,1,FALSE
,,
Q6UWI4,1,TRUE
,,
q6vba4,1,FALSE
,,
q6w049,1,FALSE
,,
q6w436,1,FALSE
,,
Q6WNV7,1,FALSE
,,
q6x9t8,1,FALSE
,,
q6xk18,1,FALSE
,,
Q6XW15,1,FALSE
,,
Q6YGU2,1,FALSE
,,
q6yus5,1,FALSE
,,
q6yuw6,1,FALSE
,,
q6yze4,1,FALSE
,,
q6z006,1,FALSE
,,
q6z007,1,FALSE
,,
q6z0v7,1,FALSE
,,
q6z0y9,1,FALSE
,,
q6z0z6,1,FALSE
,,
q6z1y9,1,FALSE
,,
q6z2u2,1,FALSE
,,
q6z368,1,FALSE
,,
q6z382,1,FALSE
,,
q6z398,1,FALSE
,,
q6z3q5,1,FALSE
,,
q6z3y9,1,FALSE
,,
q6z437,1,FALSE
,,
q6z4k6,1,FALSE
,,
q6z537,1,FALSE
,,
q6z5m6,1,FALSE
,,
q6z6a7,1,FALSE
,,
q6z6i3,1,FALSE
,,
q6z6r6,1,FALSE
,,
q6z6u3,1,FALSE
,,
q6z6u9,1,FALSE
,,
q6z717,1,FALSE
,,
q6z755,1,FALSE
,,
q6z7b0,1,FALSE
,,
q6z7l1,1,FALSE
,,
q6z7r7,1,FALSE
,,
q6z7s6,1,FALSE
,,
q6z7v3,1,FALSE
,,
q6z8f7,1,FALSE
,,
q6z8j0,1,FALSE
,,
q6z8y5,1,FALSE
,,
q6z9s4,1,FALSE
,,
q6zaa5,1,FALSE
,,
q6zbx7,1,FALSE
,,
q6zc69,1,FALSE
,,
q6zc72,1,FALSE
,,
q6zc73,1,FALSE
,,
q6zc85,1,FALSE
,,
q6zd68,1,FALSE
,,
q6zd98,1,FALSE
,,
q6zde3,1,FALSE
,,
q6zdg9,1,FALSE
,,
q6zdj1,1,FALSE
,,
q6zdw5,1,FALSE
,,
q6zdx3,1,FALSE
,,
q6zez1,1,FALSE
,,
q6zf37,1,FALSE
,,
q6zfh7,1,FALSE
,,
q6zfw3,1,FALSE
,,
q6zgj8,1,FALSE
,,
q6zgv5,1,FALSE
,,
q6zgy3,1,FALSE
,,
q6zh85,1,FALSE
,,
q6zh98,1,FALSE
,,
q6zhh7,1,FALSE
,,
q6zi55,1,FALSE
,,
q6zi60,1,FALSE
,,
q6zia1,1,FALSE
,,
q6zia4,1,FALSE
,,
q6zj06,1,FALSE
,,
q6zj17,1,FALSE
,,
q6zji3,1,FALSE
,,
q6zjr5,1,FALSE
,,
q6zjr6,1,FALSE
,,
q6zjr7,1,FALSE
,,
q6zjw8,1,FALSE
,,
q6zk18,1,FALSE
,,
q6zkc1,1,FALSE
,,
q6zkk4,1,FALSE
,,
q6zkx7,1,FALSE
,,
q6zkz4,1,FALSE
,,
q6zl73,1,FALSE
,,
q6zla7,1,FALSE
,,
q6zlm6,1,FALSE
,,
q6zm25,1,FALSE
,,
q6zm69,1,FALSE
,,
q6zm98,1,FALSE
,,
Q6ZN03,1,TRUE
,,
q6zn40,1,FALSE
,,
Q6ZNX1,1,TRUE
,,
Q6ZNZ0,1,FALSE
,,
q6zrq1,1,FALSE
,,
q6zsl4,1,FALSE
,,
q6zsu2,1,FALSE
,,
q6zsx4,1,FALSE
,,
Q6ZU82,1,FALSE
,,
Q6ZVT6,1,TRUE
,,
Q6ZVX7,1,TRUE
,,
q70gq8,1,FALSE
,,
q70kt0,1,FALSE
,,
Q70KY3,1,FALSE
,,
Q70RR5,1,FALSE
,,
q70z43,1,FALSE
,,
q710q0,1,FALSE
,,
Q71DI3 OR Q1KMD3 OR P13716 OR Q99436 OR Q9NQR4 OR P13284 OR P49593 OR O94874 OR P29590 OR Q15056 OR Q13576 OR O43795 AND RETINOIC,1,FALSE
,,
q71e64,1,FALSE
,,
Q71MB6,1,FALSE
,,
Q71RR7,1,FALSE
,,
Q71TY3,1,FALSE
,,
Q71ZD2,1,FALSE
,,
Q72IH7,1,FALSE
,,
Q72ZW2,1,FALSE
,,
Q73DX4,1,FALSE
,,
Q73JM9,1,FALSE
,,
Q73LE9,1,FALSE
,,
Q747I1,1,FALSE
,,
q75h81,1,FALSE
,,
q75i51,1,FALSE
,,
q75kk8,1,FALSE
,,
q75l11,1,FALSE
,,
q75ly1,1,FALSE
,,
Q762B6,1,FALSE
,,
q767k6,1,FALSE
,,
Q76BW5,1,FALSE
,,
q76fs2,1,FALSE
,,
q76fs3,1,FALSE
,,
q76i24,1,FALSE
,,
Q76MV3,1,FALSE
,,
q76nm1,1,FALSE
,,
Q76PP9,1,FALSE
,,
q78y72,1,FALSE
,,
Q7ADE6,1,FALSE
,,
q7ez53,1,FALSE
,,
q7f5l2,1,FALSE
,,
q7f959,1,FALSE
,,
q7g761,1,FALSE
,,
q7g7x2,1,FALSE
,,
Q7JII7,1,FALSE
,,
q7jkt5,1,FALSE
,,
q7jlj3,1,FALSE
,,
q7jmt5,1,FALSE
,,
q7jr61,1,FALSE
,,
q7jxb5,1,FALSE
,,
q7jyx2,1,FALSE
,,
q7k2v1,1,FALSE
,,
q7k4e2,1,FALSE
,,
q7k4y6,1,FALSE
,,
q7k508,1,FALSE
,,
q7k8y3,1,FALSE
,,
q7khk4,1,FALSE
,,
q7kqc4,1,FALSE
,,
q7ksx2,1,FALSE
,,
q7ktc1,1,FALSE
,,
q7ktc3,1,FALSE
,,
q7ktc5,1,FALSE
,,
q7ktg5,1,FALSE
,,
q7ktp1,1,FALSE
,,
q7ldd5,1,FALSE
,,
Q7M1R5,1,FALSE
,,
Q7M710,1,FALSE
,,
Q7M725,1,FALSE
,,
Q7M753,1,FALSE
,,
Q7MF46,1,FALSE
,,
Q7MI80,1,FALSE
,,
Q7MQW9,1,FALSE
,,
Q7MYN1,1,FALSE
,,
Q7N8C9,1,FALSE
,,
Q7NI14,1,FALSE
,,
Q7P207,1,FALSE
,,
Q7RTW5,1,FALSE
,,
Q7SIG7,1,FALSE
,,
q7t1b0,1,FALSE
,,
q7t2c5,1,FALSE
,,
q7t2j4,1,FALSE
,,
q7t3h0,1,FALSE
,,
Q7T6D2,1,FALSE
,,
Q7TNI8,1,FALSE
,,
Q7TNK7,1,FALSE
,,
Q7TNR9,1,FALSE
,,
Q7TNU6,1,FALSE
,,
q7tpl9,1,FALSE
,,
Q7TQ33,1,FALSE
,,
Q7TSF0,1,FALSE
,,
Q7TSU1,1,FALSE
,,
Q7TSV0,1,FALSE
,,
Q7UPN0,1,FALSE
,,
Q7V2I1,1,FALSE
,,
Q7V697,1,FALSE
,,
Q7VBF5,1,FALSE
,,
Q7VFE9,1,FALSE
,,
Q7VFU3,1,FALSE
,,
Q7W3V0,1,FALSE
,,
Q7W785,1,FALSE
,,
Q7WKM1,1,FALSE
,,
Q7WP11,1,FALSE
,,
q7x9i0,1,FALSE
,,
q7xhz0,1,FALSE
,,
q7xkr9,1,FALSE
,,
q7xtt4,1,FALSE
,,
q7y0x4,1,FALSE
,,
Q7Y1B6,1,FALSE
,,
q7yq01,1,FALSE
,,
q7z1j3,1,FALSE
,,
q7z1q2,1,FALSE
,,
q7z291,1,FALSE
,,
q7z292,1,FALSE
,,
q7z298,1,FALSE
,,
q7z3a0,1,FALSE
,,
Q7Z3W2,1,FALSE
,,
q7z430,1,FALSE
,,
Q7Z449');,1,FALSE
,,
Q7Z4G9,1,FALSE
,,
q7z4m1,1,FALSE
,,
Q7Z501,1,TRUE
,,
q7z536,1,FALSE
,,
Q7Z5U6,1,TRUE
,,
Q7Z5W8,1,FALSE
,,
Q7Z670,1,FALSE
,,
Q7Z675,1,FALSE
,,
Q7Z6D5,1,FALSE
,,
q7z755,1,FALSE
,,
q7z761,1,FALSE
,,
q7z776,1,FALSE
,,
Q7Z7Q0,1,FALSE
,,
q7ztu4,1,FALSE
,,
q7zud6,1,FALSE
,,
q7zug4,1,FALSE
,,
q7zui0,1,FALSE
,,
q7zuu6,1,FALSE
,,
q7zuy8,1,FALSE
,,
q7zvl1,1,FALSE
,,
q7zwf0,1,FALSE
,,
q802g6,1,FALSE
,,
q803y6,1,FALSE
,,
q804h0,1,FALSE
,,
Q80TB8,1,FALSE
,,
Q80UA9,1,FALSE
,,
Q80UL9,1,FALSE
,,
q80up5,1,FALSE
,,
Q80VI1,1,FALSE
,,
Q80W31,1,FALSE
,,
q80x76,1,FALSE
,,
Q80XN6,1,FALSE
,,
Q80Z25,1,FALSE
,,
Q80ZB2,1,FALSE
,,
Q810U5,1,FALSE
,,
Q81754,1,FALSE
,,
Q817R0,1,FALSE
,,
Q819B9,1,FALSE
,,
Q81I85,1,FALSE
,,
Q81K80,1,FALSE
,,
Q81YV0,1,FALSE
,,
Q82K82 B8DT62 C5C093 B2GFZ7 A0QWW2 A0QWW2 A0QWW2 Q0SGR9 Q9KY04 Q07123 D2B9F4 D2B9F4 D2B9F4 Q5YS09 Q9S219 Q9S219 A0LSX1 Q6NHH1 Q6NHH1 Q7TZ14 A1A2K3 B2HL07 A1T787 Q4JU23 A4TBF6 Q7AKG9 Q7AKG9 Q2JFH8,1,FALSE
,,
Q83883,1,FALSE
,,
Q83CL8,1,FALSE
,,
Q83PH4,1,FALSE
,,
Q84173,1,FALSE
,,
Q84934,1,FALSE
,,
q84lg9,1,FALSE
,,
q84n34,1,FALSE
,,
q84qp9,1,FALSE
,,
q84ta1,1,FALSE
,,
q84vb5,1,FALSE
,,
q84vd7,1,FALSE
,,
q84ve0,1,FALSE
,,
q84ve3,1,FALSE
,,
q84vw8,1,FALSE
,,
Q84VW9,1,FALSE
,,
q84xu2,1,FALSE
,,
q84yk8,1,FALSE
,,
Q85055,1,FALSE
,,
q850x4,1,FALSE
,,
q851e2,1,FALSE
,,
Q85T01,1,FALSE
,,
q867b9,1,FALSE
,,
q867c0,1,FALSE
,,
q867h6,1,FALSE
,,
q867x0,1,FALSE
,,
Q86887,1,FALSE
,,
q869x2,1,FALSE
,,
q86a85,1,FALSE
,,
q86ae3,1,FALSE
,,
q86b45,1,FALSE
,,
q86b46,1,FALSE
,,
q86b93,1,FALSE
,,
q86bn2,1,FALSE
,,
q86bp9,1,FALSE
,,
q86bq6,1,FALSE
,,
q86bs2,1,FALSE
,,
q86bz2,1,FALSE
,,
q86ds7,1,FALSE
,,
q86fm9,1,FALSE
,,
q86g45,1,FALSE
,,
q86i40,1,FALSE
,,
q86jm5,1,FALSE
,,
q86me0,1,FALSE
,,
q86mn7,1,FALSE
,,
q86nc9,1,FALSE
,,
q86nk6,1,FALSE
,,
q86nk8,1,FALSE
,,
q86nt0,1,FALSE
,,
q86nt3,1,FALSE
,,
q86nx7,1,FALSE
,,
q86nx9,1,FALSE
,,
q86nz2,1,FALSE
,,
q86pc9,1,FALSE
,,
q86pe4,1,FALSE
,,
q86s58,1,FALSE
,,
q86s73,1,FALSE
,,
Q86SR6,1,FALSE
,,
q86sw4,1,FALSE
,,
Q86SX1,1,FALSE
,,
q86sy2,1,FALSE
,,
Q86T70,1,FALSE
,,
Q86TX9,1,FALSE
,,
Q86U11,1,FALSE
,,
Q86UC5,1,FALSE
,,
q86v93,1,FALSE
,,
q86vi7,1,FALSE
,,
Q86VN9,1,FALSE
,,
Q86WR6');,1,FALSE
,,
Q86WS3');,1,FALSE
,,
q86xa6,1,FALSE
,,
Q86XJ0,1,TRUE
,,
Q86YV3,1,FALSE
,,
Q877B5,1,FALSE
,,
Q87C32,1,FALSE
,,
Q87JQ6,1,FALSE
,,
Q87RK1,1,FALSE
,,
Q87SF3,1,FALSE
,,
Q87SF4,1,FALSE
,,
Q88CX4,1,FALSE
,,
Q88MF9,1,FALSE
,,
Q88R44,1,FALSE
,,
Q88SE8,1,FALSE
,,
Q898I7,1,FALSE
,,
Q89AV3,1,FALSE
,,
Q89KG1,1,FALSE
,,
Q8A287,1,FALSE
,,
Q8AXY5,1,FALSE
,,
Q8B0I0,1,FALSE
,,
q8bfr5,1,FALSE
,,
q8bg26-3 q8bhb4 q8bl74 q8bmf5 q8bmq3-2 q8bpn8-3 q8bti7 q8buh8 q8bvg4 q8bwz3 q8bx46 q8c0q2 q8c0s1-2 (q8c0w1 q8c3s2-2 q8c7r7 (q8cbf3 q8ccn5 q8cgy8-2 q8cgy8 q8chh5 q8chp6 q8r3c6,1,FALSE
,,
q8bgc4,1,FALSE
,,
Q8BGI3,1,FALSE
,,
Q8BGV0,1,FALSE
,,
Q8BH97,1,FALSE
,,
Q8BIA4,1,FALSE
,,
Q8BJZ4,1,FALSE
,,
Q8BK26,1,FALSE
,,
Q8BKB2,1,FALSE
,,
Q8BM38,1,FALSE
,,
Q8BMC5,1,FALSE
,,
q8bqw3,1,FALSE
,,
Q8BSQ5,1,FALSE
,,
Q8BTW4,1,FALSE
,,
Q8BTY2,1,FALSE
,,
q8buh2,1,FALSE
,,
Q8BVE6,1,FALSE
,,
Q8BXX8,1,FALSE
,,
Q8BYA0,1,FALSE
,,
Q8BYC6,1,FALSE
,,
Q8C0S1,1,FALSE
,,
q8c0t1,1,FALSE
,,
Q8C0X2,1,FALSE
,,
q8c196,1,FALSE
,,
Q8C3B8,1,FALSE
,,
q8c3j2,1,FALSE
,,
q8c3p4,1,FALSE
,,
Q8C4A0,1,FALSE
,,
q8c6c9,1,FALSE
,,
Q8C827,1,FALSE
,,
Q8CD06,1,FALSE
,,
Q8CFB4,1,FALSE
,,
q8cfz6,1,FALSE
,,
Q8CIV8,1,FALSE
,,
Q8CJ27,1,FALSE
,,
Q8CJC4,1,FALSE
,,
Q8CJD2,1,FALSE
,,
Q8CNY8,1,FALSE
,,
Q8CRM9,1,FALSE
,,
Q8CV56,1,FALSE
,,
Q8D2E8,1,FALSE
,,
Q8DD85,1,FALSE
,,
Q8DDK6,1,FALSE
,,
Q8DED0,1,FALSE
,,
Q8DVK6,1,FALSE
,,
Q8EFB4,1,FALSE
,,
Q8EJW1,1,FALSE
,,
Q8FBP1,1,FALSE
,,
Q8FSF7,1,FALSE
,,
q8gtx9,1,FALSE
,,
q8gu66,1,FALSE
,,
q8gu76,1,FALSE
,,
q8gu81,1,FALSE
,,
q8gvi0,1,FALSE
,,
q8gvn6,1,FALSE
,,
q8gw72,1,FALSE
,,
q8gwb7,1,FALSE
,,
q8gxf0,1,FALSE
,,
q8gy54,1,FALSE
,,
q8gy84,1,FALSE
,,
q8gyb4,1,FALSE
,,
q8gyq9,1,FALSE
,,
q8gys4,1,FALSE
,,
q8h4g1,1,FALSE
,,
q8h4g2,1,FALSE
,,
q8h4w6,1,FALSE
,,
q8h539,1,FALSE
,,
q8h607,1,FALSE
,,
q8h7m6,1,FALSE
,,
q8h7t3,1,FALSE
,,
q8h7x0,1,FALSE
,,
q8h7x1,1,FALSE
,,
q8h7x4,1,FALSE
,,
q8h8j0,1,FALSE
,,
Q8HIC9,1,FALSE
,,
q8i0b2,1,FALSE
,,
q8i0b7,1,FALSE
,,
q8i0s6,1,FALSE
,,
q8i112,1,FALSE
,,
q8i1t3,1,FALSE
,,
q8i390,1,FALSE
,,
q8i3a0,1,FALSE
,,
q8i413,1,FALSE
,,
q8i4f7,1,FALSE
,,
q8i4m9,1,FALSE
,,
q8i5a5,1,FALSE
,,
q8i5u0,1,FALSE
,,
q8i935,1,FALSE
,,
q8iaa7,1,FALSE
,,
q8iab6,1,FALSE
,,
q8iby4,1,FALSE
,,
q8id61,1,FALSE
,,
q8ida0,1,FALSE
,,
q8ieg4,1,FALSE
,,
q8ig49,1,FALSE
,,
q8ig50,1,FALSE
,,
q8ig99,1,FALSE
,,
q8iga2,1,FALSE
,,
q8igp6,1,FALSE
,,
q8igs0,1,FALSE
,,
q8igz3,1,FALSE
,,
q8ih02,1,FALSE
,,
q8ih15,1,FALSE
,,
q8ih42,1,FALSE
,,
q8ih45,1,FALSE
,,
q8ih70,1,FALSE
,,
q8ihb6,1,FALSE
,,
q8ihf2,1,FALSE
,,
q8ihf5,1,FALSE
,,
q8ii16,1,FALSE
,,
q8iib8,1,FALSE
,,
q8iil0,1,FALSE
,,
Q8IIV8,1,FALSE
,,
q8ijj4,1,FALSE
,,
q8ike1,1,FALSE
,,
q8ikz3,1,FALSE
,,
q8ilf7,1,FALSE
,,
q8im96,1,FALSE
,,
q8imb7,1,FALSE
,,
q8imf3,1,FALSE
,,
q8img6,1,FALSE
,,
q8imh4,1,FALSE
,,
q8imm7,1,FALSE
,,
q8imq8,1,FALSE
,,
q8ims5,1,FALSE
,,
q8in56,1,FALSE
,,
q8in90,1,FALSE
,,
q8in96,1,FALSE
,,
Q8INA5,1,FALSE
,,
q8inr0,1,FALSE
,,
q8inr5,1,FALSE
,,
q8inu2,1,FALSE
,,
q8inw2,1,FALSE
,,
q8inw7,1,FALSE
,,
q8ip18,1,FALSE
,,
q8ipa2,1,FALSE
,,
q8ipb9,1,FALSE
,,
q8ipd2,1,FALSE
,,
q8iph4,1,FALSE
,,
q8ipp2,1,FALSE
,,
q8ipq3,1,FALSE
,,
q8ips6,1,FALSE
,,
q8ipt3,1,FALSE
,,
q8ipz6,1,FALSE
,,
q8iq85,1,FALSE
,,
q8iqb8,1,FALSE
,,
q8iqf3,1,FALSE
,,
q8iqp2,1,FALSE
,,
q8iqs4,1,FALSE
,,
q8ir13,1,FALSE
,,
q8ir29,1,FALSE
,,
q8ir38,1,FALSE
,,
q8ir99,1,FALSE
,,
q8irb4,1,FALSE
,,
q8irb6,1,FALSE
,,
q8irb9,1,FALSE
,,
q8irj4,1,FALSE
,,
q8itw4,1,FALSE
,,
q8iu00,1,FALSE
,,
q8iun5,1,FALSE
,,
q8iun7,1,FALSE
,,
Q8IV4,1,FALSE
,,
q8iv96,1,FALSE
,,
Q8IVK2,1,FALSE
,,
Q8IW90,1,FALSE
,,
Q8IWE0,1,FALSE
,,
Q8IWY7,1,FALSE
,,
q8ix09,1,FALSE
,,
Q8IXH6,1,TRUE
,,
Q8IY78,1,FALSE
,,
Q8JZM8,1,FALSE
,,
Q8JZR4,1,FALSE
,,
Q8K0C8,1,FALSE
,,
q8k1z0,1,FALSE
,,
Q8K2F4,1,FALSE
,,
Q8K2Q9,1,FALSE
,,
Q8K2Z4,1,FALSE
,,
Q8K3J1,1,FALSE
,,
Q8K3M5,1,FALSE
,,
Q8K3X0,1,FALSE
,,
Q8K415,1,FALSE
,,
Q8K4K3,1,FALSE
,,
Q8K4Q8,1,FALSE
,,
Q8K4V2,1,FALSE
,,
Q8K9T4,1,FALSE
,,
q8l3p4,1,FALSE
,,
q8l4h0,1,FALSE
,,
q8l4y2,1,FALSE
,,
q8l539,1,FALSE
,,
q8l594,1,FALSE
,,
q8l5u0,1,FALSE
,,
q8l5w8,1,FALSE
,,
q8l608,1,FALSE
,,
q8l742,1,FALSE
,,
q8l7c0,1,FALSE
,,
q8l7j2,1,FALSE
,,
q8l7v7,1,FALSE
,,
q8l817,1,FALSE
,,
q8l8c0,1,FALSE
,,
q8lbm4,1,FALSE
,,
q8lcq3,1,FALSE
,,
q8ldh2,1,FALSE
,,
q8ldx1,1,FALSE
,,
q8lee8,1,FALSE
,,
q8leq0,1,FALSE
,,
q8lf05,1,FALSE
,,
q8lfj5,1,FALSE
,,
q8lfq6,1,FALSE
,,
Q8LL87,1,FALSE
,,
q8mt38,1,FALSE
,,
q8mtw9,1,FALSE
,,
q8mtx9,1,FALSE
,,
q8mxf0,1,FALSE
,,
q8mxf1,1,FALSE
,,
q8mxq8,1,FALSE
,,
q8mxr2,1,FALSE
,,
q8myr7,1,FALSE
,,
q8mzf6,1,FALSE
,,
q8n012,1,FALSE
,,
Q8N0W7,1,TRUE
,,
q8n152,1,FALSE
,,
Q8N4Q3,1,FALSE
,,
Q8N516,1,FALSE
,,
Q8N535,1,TRUE
,,
Q8N5H3,1,TRUE
,,
Q8N6I9,1,FALSE
,,
q8n6l6,1,FALSE
,,
q8n7s5,1,FALSE
,,
Q8N812,1,TRUE
,,
Q8N8L9,1,FALSE
,,
Q8NAK2,1,FALSE
,,
Q8NAP1,1,TRUE
,,
Q8NBG6,1,FALSE
,,
Q8NBR9,1,TRUE
,,
Q8NC76,1,FALSE
,,
Q8NCS4,1,TRUE
,,
Q8NCT1,1,TRUE
,,
q8ndn3,1,FALSE
,,
q8ne73,1,FALSE
,,
Q8NFM5,1,FALSE
,,
Q8NGA4,1,TRUE
,,
Q8PVF4,1,FALSE
,,
Q8PW37,1,FALSE
,,
Q8PWY1,1,FALSE
,,
Q8QFN4,1,FALSE
,,
Q8QHK3,1,FALSE
,,
Q8QZZ9,1,FALSE
,,
Q8R2K7,1,FALSE
,,
q8r3c6,1,FALSE
,,
Q8R4G9,1,FALSE
,,
Q8R4N0,1,FALSE
,,
Q8R4Y4,1,FALSE
,,
Q8R4Z9,1,FALSE
,,
Q8R519,1,FALSE
,,
Q8R525,1,FALSE
,,
Q8R5G2,1,FALSE
,,
Q8RDA1,1,FALSE
,,
Q8RFP5,1,FALSE
,,
Q8RU74,1,FALSE
,,
q8ru81,1,FALSE
,,
q8ruc3,1,FALSE
,,
q8rvb3,1,FALSE
,,
q8rvs3,1,FALSE
,,
q8rwl2,1,FALSE
,,
q8rx77,1,FALSE
,,
q8rxf1,1,FALSE
,,
q8rxn7,1,FALSE
,,
q8ryd9,1,FALSE
,,
q8ryv9,1,FALSE
,,
q8sax0,1,FALSE
,,
Q8SJH9,1,FALSE
,,
q8sxa3,1,FALSE
,,
q8sxc6,1,FALSE
,,
q8sxu2,1,FALSE
,,
q8sy28,1,FALSE
,,
q8szf4,1,FALSE
,,
q8t001,1,FALSE
,,
q8t021,1,FALSE
,,
q8t031,1,FALSE
,,
q8t064,1,FALSE
,,
q8t076,1,FALSE
,,
q8t0g2,1,FALSE
,,
q8t0i5,1,FALSE
,,
q8t0l5,1,FALSE
,,
q8t0l6,1,FALSE
,,
q8t0t6,1,FALSE
,,
q8t3p1,1,FALSE
,,
q8t3z2,1,FALSE
,,
q8t405,1,FALSE
,,
q8t412,1,FALSE
,,
q8t433,1,FALSE
,,
q8t490,1,FALSE
,,
q8t4e6,1,FALSE
,,
q8t5f5,1,FALSE
,,
q8t5y0,1,FALSE
,,
q8t5y3,1,FALSE
,,
q8t7s1,1,FALSE
,,
q8t8t5,1,FALSE
,,
q8t8y0,1,FALSE
,,
q8t8z2,1,FALSE
,,
q8t8z7,1,FALSE
,,
q8t922,1,FALSE
,,
q8t972,1,FALSE
,,
q8t976,1,FALSE
,,
q8t998,1,FALSE
,,
q8t9e6,1,FALSE
,,
q8t9i8,1,FALSE
,,
q8t9l5,1,FALSE
,,
q8tbm3,1,FALSE
,,
q8tbz9|,1,FALSE
,,
q8tcc6,1,FALSE
,,
q8tce1,1,FALSE
,,
q8te47,1,FALSE
,,
Q8TEA6,1,FALSE
,,
q8tek9,1,FALSE
,,
Q8TES3,1,FALSE
,,
Q8TFG6,1,FALSE
,,
Q8TXC8,1,FALSE
,,
Q8TZI8,1,FALSE
,,
Q8UC46,1,FALSE
,,
Q8VBT1,1,FALSE
,,
Q8VCB3,1,FALSE
,,
Q8VCD0,1,FALSE
,,
Q8VDB9,1,FALSE
,,
Q8VE97,1,FALSE
,,
Q8VEH5,1,FALSE
,,
Q8VEM9,1,FALSE
,,
Q8VF43,1,FALSE
,,
q8vfj5,1,FALSE
,,
Q8VFZ0,1,FALSE
,,
q8vhp7,1,FALSE
,,
Q8VHS6,1,FALSE
,,
Q8VHW2,1,FALSE
,,
Q8VI56,1,FALSE
,,
Q8VI94,1,FALSE
,,
Q8VIN7,1,FALSE
,,
q8vxu9,1,FALSE
,,
q8vxx0,1,FALSE
,,
q8vz96,1,FALSE
,,
q8vzp6,1,FALSE
,,
q8vzq5,1,FALSE
,,
q8vzu2,1,FALSE
,,
q8w035,1,FALSE
,,
q8w0w3,1,FALSE
,,
q8w0w4,1,FALSE
,,
q8w108,1,FALSE
,,
q8w110,1,FALSE
,,
q8w207,1,FALSE
,,
q8w318,1,FALSE
,,
q8w348,1,FALSE
,,
q8w3f1,1,FALSE
,,
q8w3f5,1,FALSE
,,
q8w3i7,1,FALSE
,,
q8w3n3,1,FALSE
,,
q8w3n6,1,FALSE
,,
q8w471,1,FALSE
,,
q8w499,1,FALSE
,,
q8w4a7,1,FALSE
,,
q8w4b6,1,FALSE
,,
q8w4h5,1,FALSE
,,
q8w4i7,1,FALSE
,,
q8w4n3,1,FALSE
,,
q8w4s4,1,FALSE
,,
q8w4u9,1,FALSE
,,
q8w5n3,1,FALSE
,,
q8w5q8,1,FALSE
,,
q8wq82,1,FALSE
,,
q8wq99,1,FALSE
,,
q8wqb2,1,FALSE
,,
q8wr08,1,FALSE
,,
q8ws32,1,FALSE
,,
q8wsf3,1,FALSE
,,
q8wsf8,1,FALSE
,,
q8wsz7,1,FALSE
,,
q8wt44,1,FALSE
,,
q8wtc2,1,FALSE
,,
q8wtq8,1,FALSE
,,
q8wuj8,1,FALSE
,,
q8ww81,1,FALSE
,,
Q8WXH0.3 P11388.3 O15078.2 Q9NTJ3.2 P04637.4 Q86XL3.4 P30622.2 P20700.2 Q92878.1 Q7L590.2 Q02224.2 Q8NF91.4,1,FALSE
,,
q8wxq4,1,FALSE
,,
q8wy19,1,FALSE
,,
q8wz67,1,FALSE
,,
Q8XB34,1,FALSE
,,
Q8XFQ8,1,FALSE
,,
Q8XKG4,1,FALSE
,,
Q8XWW3,1,FALSE
,,
Q8Y6X8,1,FALSE
,,
Q8YVU6,1,FALSE
,,
Q8ZYF6,1,FALSE
,,
Q8ZYW7,1,FALSE
,,
Q90029,1,FALSE
,,
Q902F8,1,TRUE
,,
Q91VV3,1,FALSE
,,
Q91VW9,1,FALSE
,,
Q91W19,1,FALSE
,,
"q91w19, d3z3g5, e9qnl5, d3z2p8",1,FALSE
,,
Q91W87,1,FALSE
,,
q91wh2,1,FALSE
,,
q91wh7,1,FALSE
,,
q91wl0,1,FALSE
,,
q91wp6,1,FALSE
,,
Q91XQ1,1,FALSE
,,
Q91XW0,1,FALSE
,,
Q91Y55,1,FALSE
,,
q91z83,1,FALSE
,,
Q91ZE0,1,FALSE
,,
Q920A9,1,FALSE
,,
Q922S4,1,FALSE
,,
Q92344,1,FALSE
,,
q92365,1,FALSE
,,
Q923F1,1,FALSE
,,
Q923S6,1,FALSE
,,
Q923Y9,1,FALSE
,,
Q924A2,1,FALSE
,,
q924b0,1,FALSE
,,
Q924U1,1,FALSE
,,
Q925E7,1,FALSE
,,
Q926V7,1,FALSE
,,
q92728,1,FALSE
,,
q928796,1,FALSE
,,
Q92BF8,1,FALSE
,,
Q92E86,1,FALSE
,,
Q92HR5,1,FALSE
,,
q93698,1,FALSE
,,
q93699,1,FALSE
,,
q93vp4,1,FALSE
,,
q93w07,1,FALSE
,,
q93y57,1,FALSE
,,
q93yp4,1,FALSE
,,
q93yv6,1,FALSE
,,
Q93Z16,1,FALSE
,,
q93zb8,1,FALSE
,,
Q94230,1,FALSE
,,
q94279,1,FALSE
,,
q942d6,1,FALSE
,,
q944a6,1,FALSE
,,
q94537,1,FALSE
,,
q946y7,1,FALSE
,,
q94892,1,FALSE
,,
q949e2,1,FALSE
,,
q94a33,1,FALSE
,,
q94ag2,1,FALSE
,,
q94ah7,1,FALSE
,,
q94at1,1,FALSE
,,
q94b40,1,FALSE
,,
q94br4,1,FALSE
,,
q94by9,1,FALSE
,,
q94c11,1,FALSE
,,
q94c74,1,FALSE
,,
q94cd5,1,FALSE
,,
q94ci6,1,FALSE
,,
q94dw6,1,FALSE
,,
q94ee9,1,FALSE
,,
q94f47,1,FALSE
,,
q94f49,1,FALSE
,,
q94he9,1,FALSE
,,
q94ii8,1,FALSE
,,
q94iz2,1,FALSE
,,
q94jc6,1,FALSE
,,
q94jj7,1,FALSE
,,
q94kd3,1,FALSE
,,
q94lj1,1,FALSE
,,
